G10	G7
0.6314945	0.0000000
0.6877364	0.0831742
0.6745417	0.1620052
0.5822076	0.3420390
0.6626423	0.3875447
0.5424140	0.3893990
0.6610300	0.6340722
0.6334679	0.7774569
0.5154326	0.7223949
0.5142732	0.9265796
0.6393484	0.9233521
0.6197438	0.9814313
0.5237886	1.1578972
0.5932254	0.9660557
0.5915477	0.9278396
0.5153623	1.0338842
0.5769185	0.8462726
0.6313898	0.9676158
0.5675010	1.0744893
0.5669122	0.9444603
0.5246405	0.9939964
0.7243573	0.0000000
0.6813814	0.1367244
0.6932088	0.2636427
0.7199872	0.3022754
0.7194391	0.3187662
0.8156360	0.4598493
0.6495683	0.7435693
0.7182802	0.7989579
0.7069713	0.7907935
0.7418003	0.8585987
0.8391406	0.9117015
0.7444954	1.0618014
0.8350250	0.9701174
0.6891010	0.8872834
0.7312120	0.9352986
0.6041546	1.0891988
0.7921651	0.8695883
0.6499351	1.0938256
0.8479223	1.0131285
0.6047611	1.1246240
0.5407592	1.1896580
0.8460874	0.0000000
0.5956311	0.1064537
0.7319306	0.1817823
0.7735206	0.2633450
0.9322665	0.3327677
0.8460868	0.5910574
0.8678036	0.7005320
0.7653925	0.7209051
0.8147989	0.8106132
0.6735519	0.9377581
0.8260912	1.0193957
0.7635558	0.9285262
0.8543850	0.9971707
0.7636722	1.0390359
0.7755433	1.1653593
0.7405392	1.0494345
0.7891120	0.9042194
0.7343259	1.0948976
0.7845926	0.8680948
0.9368042	1.0001415
0.6761324	1.0160072
0.9328237	0.0000000
1.1311950	0.1129897
0.9692908	0.2027552
0.8069688	0.2686136
0.8803748	0.3735461
0.9901535	0.4998400
0.9337865	0.6803930
0.8427033	0.5928999
0.8291458	0.7309230
1.0200173	0.8517222
0.9261579	1.3034321
0.8996455	0.9479560
0.8603681	1.0369930
0.9487760	1.0282612
1.0024487	0.9781165
0.8553488	0.8118543
0.9738155	1.1519154
0.9971941	1.0014121
1.0384646	0.9633496
0.8602991	0.9160334
0.9614080	0.9272322
1.0196245	0.0000000
0.9748882	0.0845985
1.0491823	0.1999871
0.9575486	0.3419082
1.0425216	0.4325802
1.0609056	0.5197540
0.8859706	0.6328642
0.9939738	0.8760254
0.9478706	0.9339644
0.9518898	0.8523826
1.0009797	1.0667755
0.9036808	1.0881940
0.9364968	1.1188737
1.0016088	0.9495370
0.9350658	1.0417269
1.1441684	1.0937667
1.0172316	0.8481476
1.0797893	1.0043714
0.8978536	1.0897092
0.9379414	0.9960831
0.9471276	0.9044356
1.0825936	0.0000000
0.9835889	0.1337176
1.0092249	0.2430455
1.0597779	0.3421500
1.0610902	0.3081719
0.9909141	0.3904777
1.1452260	0.6051176
0.9703014	0.5563938
0.9776661	0.7116836
0.8987613	0.9626040
0.9154142	1.0709216
1.1165712	1.2464202
1.0330990	0.8127376
1.0560781	1.0618306
0.9279642	1.0938675
1.0786150	0.9792065
0.9098284	0.9551860
1.0801871	0.9212439
0.9556712	0.8984741
1.1197094	0.9492942
1.0106127	1.0041632
1.1334561	0.0000000
0.9414542	0.1140901
1.0146922	0.1839731
0.9469901	0.2958551
0.9517500	0.3487245
1.0370699	0.4920211
1.0629141	0.5419303
0.9307013	0.6760166
1.1052461	0.8542778
1.0481942	0.9211488
1.1178995	0.9534402
1.0304958	0.9212774
0.9304642	0.9804823
0.8779970	0.8428088
0.8960657	0.8727227
0.8973092	0.9384288
0.8998555	1.0314463
1.1361777	0.9217889
1.0610398	0.9620169
0.8744702	1.1630577
1.0004696	1.0797744
0.9402254	0.0000000
0.9300568	0.1067068
1.0068117	0.1988913
0.9655849	0.3021417
0.8920924	0.3874485
0.9367474	0.4697733
0.9724605	0.5686604
1.1066462	0.7609241
0.9469482	0.8220465
0.9954936	0.8093661
0.9344256	0.9577328
0.9764528	0.8819650
1.1070759	0.9975558
0.9690809	0.8357733
1.1690467	1.1826923
0.7714947	1.1598175
1.0002973	1.0482555
1.0568618	1.0869287
1.0634577	0.8934536
1.0259297	1.0177942
1.2496827	1.0093399
1.1871982	0.0000000
1.0055997	0.0907450
1.0750948	0.2771168
1.0435415	0.2577609
0.9535888	0.4253824
0.9966525	0.5289849
0.9921943	0.4466301
1.0751691	0.7137296
0.9431338	0.8224104
1.0296499	0.8517281
1.0069368	0.9720231
0.8644540	1.0003135
0.9925277	1.0236737
1.1189422	0.9901711
0.9996349	0.9148951
0.9736769	0.8535217
1.1235596	1.1160932
1.0568536	0.9642388
1.0423997	1.1365892
0.9203844	0.9992000
1.1366258	1.1567987
0.9358784	0.0000000
1.0502840	0.1279419
0.8936558	0.1492658
0.9424123	0.2776302
0.9048955	0.3350451
1.0885994	0.5054118
0.8975961	0.5443089
1.0834657	0.7247741
0.8454610	0.7757923
1.0313602	0.9637873
0.9808608	1.1865432
0.9987462	0.8152735
0.8843570	0.8890352
0.9579831	1.1092074
0.9367479	0.9410089
1.0890522	1.1134143
1.0784314	0.9933285
1.0600237	0.9867772
0.8621241	0.9776435
0.9691989	1.0210457
0.9699853	0.9672188
1.1102362	0.0000000
1.1596725	0.0978089
1.1852829	0.2076276
0.9062448	0.2531813
1.1471470	0.3508122
1.0021735	0.5088645
1.0526627	0.5788703
1.0206714	0.7411468
1.2988021	0.8589695
1.1233389	0.9001063
0.9296763	1.0615655
0.9343777	0.9483067
1.1177420	0.9783897
0.9536111	1.0348496
1.0832046	0.9712568
0.9948093	1.0333748
0.8232406	1.0258842
0.9063854	0.9819518
0.9014676	0.9922210
0.9297229	0.8776298
0.9491753	1.0001836
0.9046274	0.0000000
1.0445090	0.1004418
0.9881781	0.2028419
0.9305712	0.3058070
0.9451269	0.4213654
1.0336483	0.4500286
1.1761426	0.6227972
1.0848657	0.6716533
1.1388931	0.6408958
0.9775600	0.8064313
0.8569958	0.9370710
1.0190598	0.9697853
1.0390938	1.2288336
0.9060993	1.2291485
1.1375698	1.1120946
0.8480246	0.9278405
1.0116110	1.0327316
1.0905743	1.0540533
0.9000449	1.1494303
0.9700861	0.9993316
1.2389978	1.0766691
0.9460882	0.0000000
0.9132458	0.1384444
1.0966454	0.1938643
0.8996352	0.2859709
1.0408794	0.3927602
0.9561347	0.5691628
1.0471270	0.6179822
1.1342946	0.8006538
0.9979016	0.9433108
0.9580289	1.0278834
1.1879713	0.9355657
0.9903356	0.8492301
0.8440827	1.0810433
0.9788496	1.1856944
0.9251759	1.0941657
0.8478030	1.0818347
0.9702873	1.0340186
0.9543538	1.0786104
0.9597265	1.0106609
1.1854492	1.0425103
1.1843672	0.9845334
0.8791477	0.0000000
1.0911719	0.0560870
0.9621606	0.1872728
0.8595669	0.3560581
0.8780761	0.3707434
0.9335399	0.5961758
1.0399421	0.5421813
1.1924179	0.6231636
1.0155352	0.8769118
0.9404721	0.8405881
1.1938970	1.0971716
1.1868032	0.9054073
1.0278238	1.0347712
0.9830745	0.8684886
1.0948893	0.9016027
1.0434857	0.9875457
0.8653350	1.0553148
1.1315929	0.9638666
1.0487727	1.0889401
1.1085397	1.0198200
0.9653581	0.9477477
1.0772856	0.0000000
1.0752854	0.1292838
1.0078120	0.1599618
0.9553471	0.2420087
0.9545480	0.4206618
1.1122952	0.4977020
1.1887308	0.5562349
0.8966024	0.7096700
1.1422970	0.8299024
1.1100374	1.0378208
0.8135422	0.8747384
1.0369525	1.0407705
0.9072442	0.9208460
1.0191876	1.1845069
0.9345833	0.9721303
0.9924653	1.1287777
1.1739488	0.9490510
1.1075539	0.9239386
0.9428909	1.0153571
1.1492625	1.1275336
1.1342952	1.0997444
0.0000000	0.0000000
0.0000000	0.1170849
0.0000000	0.1936454
0.0000000	0.2322989
0.0000000	0.3546264
0.0000000	0.4787508
0.0000000	0.5353648
0.0000000	0.6663977
0.0000000	0.8081536
0.0000000	0.9785758
0.0000000	1.0243948
0.0000000	0.9117753
0.0000000	0.9814398
0.0000000	1.0665337
0.0000000	0.9694938
0.0000000	1.1255102
0.0000000	0.9710415
0.0000000	1.1712944
0.0000000	1.0726839
0.0000000	0.8305539
0.0000000	0.9051545
0.1109347	0.0000000
0.0624662	0.0663578
0.1096362	0.1742164
0.1043731	0.3055045
0.0973195	0.3751175
0.0778351	0.5464017
0.0795865	0.6925264
0.0875782	0.6498779
0.0636569	0.7250275
0.1743034	0.7558935
0.0941309	1.2057874
0.2400669	0.9761866
0.1214440	0.9993439
0.1108957	0.9943294
0.1219481	1.0568360
0.1029945	0.9586859
0.0813641	1.0625220
0.1418230	0.9640570
0.1057706	1.1410541
0.0910651	0.8217966
0.1197553	1.0820208
0.1951313	0.0000000
0.1963290	0.1490780
0.2357726	0.1813722
0.2374097	0.3733987
0.2103658	0.3384692
0.3446127	0.5199622
0.2249906	0.5808938
0.2270579	0.7822334
0.1902179	0.8100502
0.1958195	0.9458569
0.1777896	0.9269263
0.1833752	0.9675301
0.1542332	1.1593925
0.2136934	0.8860420
0.2029583	1.0007838
0.2085036	0.9385802
0.1722510	0.9932039
0.2045202	0.8838898
0.1792884	1.0140200
0.2256113	1.1608307
0.1686904	0.9283613
0.2358258	0.0000000
0.3803777	0.1620217
0.2551862	0.1427850
0.2328880	0.2837065
0.2731848	0.3423177
0.2432653	0.4603455
0.3259176	0.5530809
0.3039831	0.6140759
0.2564300	0.8946098
0.3121889	0.7015117
0.2492817	0.9203802
0.3302519	1.0296780
0.3066825	1.1540003
0.2686372	1.0459584
0.2032242	1.0457386
0.2918476	0.8468968
0.2956309	0.8228081
0.2983834	0.9820791
0.3802618	1.0318190
0.2212037	1.0928791
0.2948735	0.9795364
0.4114426	0.0000000
0.4632557	0.1124256
0.3733400	0.2225877
0.3956479	0.2839195
0.4022949	0.4196817
0.4335102	0.4175106
0.3901170	0.6134826
0.3795439	0.7132696
0.4694602	0.6893874
0.3942917	1.0871671
0.4516130	0.9583128
0.4660720	1.0210542
0.4393881	1.0223379
0.3524747	0.8395129
0.4359377	0.9648839
0.2840368	0.9511529
0.3774251	1.0759550
0.3585965	0.9411162
0.3644543	0.9975071
0.4278677	1.0477528
0.3023385	0.8763997
0.4353479	0.0000000
0.5908409	0.0641670
0.4328646	0.2367100
0.5316817	0.3184424
0.5155295	0.3391376
0.5495802	0.4972606
0.4986542	0.7135937
0.5216388	0.6413692
0.3628091	0.8748410
0.5716575	0.9113506
0.4833424	0.9911619
0.5924682	0.9335230
0.4262175	0.9777958
0.6354145	1.0802893
0.4409563	1.0224483
0.5138481	0.9177445
0.4798812	1.0949747
0.4777643	1.0379928
0.4759745	1.0860408
0.4015012	0.9958638
0.4220338	0.9796138
0.5837707	0.0000000
0.5953846	0.1028511
0.5863893	0.2200334
0.4735043	0.3361666
0.7152136	0.3688539
0.5775950	0.4290803
0.6330618	0.6014026
0.5792432	0.5908469
0.5863894	0.8294196
0.5738628	0.9856383
0.6352850	1.0150780
0.5719071	0.9452892
0.5384847	0.9796137
0.6653657	0.8972221
0.5646093	0.9621902
0.5276526	1.0808479
0.6016086	0.9034434
0.5136142	0.9534577
0.6586402	1.0636732
0.6171633	0.8510722
0.6649448	0.9575894
0.6437480	0.0000000
0.7084617	0.1556712
0.6947891	0.1781243
0.6930927	0.2175959
0.7656801	0.4553408
0.6911412	0.5088309
0.6575666	0.5647760
0.6710099	0.8292072
0.7808652	0.7474405
0.8171475	0.8721112
0.6993365	0.9471106
0.6545711	1.0700562
0.7804043	0.9182195
0.7118783	1.0670076
0.6530237	0.9939874
0.6495467	1.0848235
0.7437983	1.0435680
0.8216288	0.9998999
0.7134583	0.9514246
0.7694785	0.9632774
0.6977444	1.0130463
0.6475435	0.0000000
0.7571955	0.1073339
0.7807070	0.2036801
0.7720134	0.2467928
0.7908839	0.5054449
0.6657565	0.5302100
0.8665013	0.5746662
0.6905218	0.6776983
0.8680097	0.8467918
0.8755799	0.9087913
0.8539541	0.9135374
0.8210844	0.9918506
0.7738922	0.8618313
0.7595306	0.8663726
0.8987743	0.9658885
0.7155306	0.8881250
0.7873409	0.9747375
0.8488932	1.0001790
0.8186190	1.0667008
0.7321711	0.8455025
0.7678424	0.8451016
0.8754304	0.0000000
0.9641690	0.0753416
0.8782846	0.2731769
0.8687976	0.3466605
0.8341281	0.4347673
0.8945894	0.6791105
0.7989598	0.6432951
0.9597590	0.7801823
1.0015679	0.8903055
1.0447679	1.0089684
1.0971972	1.0164831
0.9069959	1.1976245
0.8623289	1.0362276
0.8885738	1.2042065
0.9776770	0.9411387
0.9103286	0.9916702
0.8874232	0.9365441
1.0688807	0.9554760
0.8734105	0.9730150
0.8582454	0.9358221
0.8611783	0.9990822
1.0152238	0.0000000
0.8569602	0.1447986
0.9112475	0.2319960
1.0142779	0.3856250
0.8935907	0.4375744
1.0216254	0.5476476
1.0247956	0.6109450
1.0066262	0.7167429
1.1459223	0.7287426
1.0244906	0.9139251
1.0524087	1.1608434
1.0833980	1.1077335
0.8669035	0.9534474
1.0492912	1.0869293
1.1948990	0.9990929
1.0173013	0.9062660
0.9293231	1.0052364
1.0368983	1.0873525
1.0930134	0.9968388
1.0084916	0.7122344
1.0869199	1.0047184
0.9547450	0.0000000
1.1953874	0.0859488
1.1124466	0.2218102
1.0936477	0.2842724
1.0502647	0.5519591
0.9219776	0.6012037
0.8903530	0.6184278
1.0887149	0.7412327
1.0325511	0.8488128
1.0950544	0.8891275
0.8909892	0.9383465
1.0733054	1.0771382
0.8444144	0.9562517
0.9434135	0.9742614
1.0246020	0.9015837
1.0332579	0.9762916
0.8655153	1.0199225
0.9685458	1.1834045
0.8564392	1.2464390
0.8875865	0.9933569
0.8917365	1.0588003
1.0552801	0.0000000
0.9892914	0.1239109
0.8772081	0.1801122
1.0716935	0.2981612
1.0093042	0.4094022
0.9919073	0.4478741
0.9103217	0.6070951
1.0752937	0.8083162
0.8869580	0.9043824
1.0290551	0.9061279
1.0795221	0.9192009
1.2248778	1.1048991
1.0270297	0.8636817
0.9929716	0.8537225
0.9882756	1.0149613
0.9541457	0.9430425
0.9828403	1.0333714
0.9963920	1.0493540
1.1225740	0.9329186
1.2058323	1.0785139
1.1590973	0.8943423
0.8828887	0.0000000
1.2160168	0.0862273
1.0650640	0.1927861
0.9492770	0.1947836
1.0358392	0.3967733
0.8427156	0.5392945
0.9029594	0.6879762
1.0868060	0.6937634
1.0550532	0.8379107
0.9840659	0.8445750
1.0032002	1.0973974
1.0175615	1.0476684
1.0251659	0.9792629
1.0320582	0.9547255
0.9068757	1.0553789
1.2143381	0.8458352
1.0796110	1.0776630
1.0652076	1.0099340
1.1352339	1.1543774
0.8707997	1.0655716
1.1937934	0.9220584
0.9853474	0.0000000
1.1239795	0.0880789
1.0714884	0.1825631
1.0682957	0.2741707
0.8838884	0.3240390
0.8926047	0.5905888
0.9297449	0.5263408
0.8427947	0.6706280
1.0743514	0.7063716
0.9519713	0.9838543
0.9675555	1.0021421
0.9801835	0.9352490
0.9730416	1.0362688
0.9486261	0.8792872
1.0665640	0.9133628
1.1478898	0.9868936
1.0008240	1.0781985
0.8939976	1.1015908
0.9630846	0.9567267
1.0836451	0.8964619
0.9674935	1.0534747
0.9431657	0.0000000
0.9889626	0.0925940
0.8657406	0.1848844
1.0395655	0.2504772
0.8739225	0.3873399
0.8102196	0.4596968
1.0784314	0.6675276
0.9564961	0.6437001
0.9941407	0.7338780
0.9952923	0.8069761
1.0322614	0.9553373
1.0042668	1.0470096
1.0406185	0.9779135
1.0903732	0.9892018
0.9647495	1.0248064
1.0622172	1.0123203
1.0975362	0.9370426
1.0268831	0.8786767
1.0665497	0.9251473
1.0893606	0.9966924
1.0322559	1.0048382
0.9931197	0.0000000
0.9341256	0.0874792
0.9716396	0.2034344
0.7569434	0.3312451
1.0436437	0.3879722
0.9756494	0.5458467
1.0532975	0.6929083
1.0205920	0.7062826
0.9701923	0.7261636
0.9326503	1.0254658
0.8831707	0.9668384
1.0544133	1.0310425
0.9308862	0.9688437
0.9296607	0.8531188
0.9243017	1.0386743
1.0132405	1.0461495
1.0370013	0.8742877
0.9430815	0.9343498
0.9939155	1.1638720
0.9827439	1.0967597
0.9234990	0.9610643
0.9831798	0.0000000
1.0213796	0.0915092
0.8094348	0.2614117
0.9127406	0.2899995
1.0085154	0.4371845
1.0173870	0.4149892
0.9397395	0.5223127
1.0531080	0.7553569
1.0114985	0.8065771
0.9595180	0.8556474
1.2869215	1.0923026
1.0792981	1.1204451
1.1477937	0.9761917
1.0153717	0.9427530
1.0885959	0.8228172
0.9097349	1.0487992
1.0590616	1.0777493
1.0069759	0.9330992
1.1158176	0.9165512
0.8629205	1.0357395
1.2599835	1.0029151
0.9181475	0.0000000
1.0264850	0.0642150
1.0071364	0.2294283
0.9932686	0.4312088
1.1775321	0.3205400
0.9880282	0.5342724
1.0355818	0.5916246
0.9251876	0.5966861
1.1166214	0.7612584
1.0069852	0.9101700
0.9887147	0.9958367
0.9059570	0.9667737
1.0451586	1.0905253
0.9014695	1.0035052
1.2188661	1.2243305
0.8600310	1.0457565
1.0675607	0.9504414
0.9735251	0.8678712
0.9070475	1.1559562
0.9207160	1.0065860
1.0829195	1.1164385
0.9961716	0.0000000
0.9808697	0.0815848
0.9531487	0.2251706
1.0454688	0.3366865
0.8678842	0.4027104
0.9448283	0.5500527
1.1406728	0.5430328
0.9898934	0.7009597
0.8388369	0.7482951
1.0342572	0.8293948
0.9770399	1.1157779
1.0110143	0.9640628
0.9761146	1.0809757
1.0192250	1.0631241
1.0235129	0.9374127
1.0213340	1.0614130
1.1130875	0.9404883
1.1168160	0.9418045
1.0501601	1.0320268
1.1822524	1.0236607
1.0072191	1.1750876
0.9250831	0.0000000
0.9845503	0.0705294
1.0220431	0.2440682
1.0050228	0.3319151
0.9280338	0.4521846
0.8633859	0.5547055
0.9518138	0.5008291
0.9935569	0.6546670
0.8542093	0.8410585
1.2780496	0.8163704
1.0846880	1.0219474
1.0555230	0.8786623
0.9354032	0.8460850
0.9449092	0.9368045
1.0053092	1.1236846
0.9790050	1.0337686
0.8688949	1.0078026
1.0283851	1.0684105
1.1197047	0.8482333
0.9124465	0.9616214
1.0116361	0.9292949
0.0000000	0.0000000
0.0000000	0.0947101
0.0000000	0.2551164
0.0000000	0.3241569
0.0000000	0.4707357
0.0000000	0.4449768
0.0000000	0.5164191
0.0000000	0.6856185
0.0000000	0.7659235
0.0000000	0.8015614
0.0000000	0.9799256
0.0000000	0.9745867
0.0000000	0.9946294
0.0000000	0.9111564
0.0000000	0.7317639
0.0000000	1.0158821
0.0000000	1.0015711
0.0000000	1.0348105
0.0000000	1.0241555
0.0000000	1.0453331
0.0000000	1.0305244
0.0910907	0.0000000
0.0743812	0.1488181
0.0827771	0.2801636
0.0711003	0.2690095
0.0936400	0.3721157
0.0860677	0.6428791
0.0841585	0.5825518
0.0685008	0.6441676
0.1118402	0.8804317
0.0907145	0.8878749
0.0810823	0.8680498
0.0941553	1.0175740
0.0835052	1.0355650
0.0756422	0.9139657
0.0931865	0.9305971
0.0928680	0.9302232
0.0911355	0.9337691
0.1466986	1.1069581
0.1424323	0.9046495
0.1422861	0.9118503
0.1219176	0.9205286
0.2574941	0.0000000
0.2158939	0.1222610
0.2182612	0.1596956
0.1603471	0.2622600
0.1664595	0.4567637
0.2019416	0.5954665
0.2015840	0.4858485
0.2735912	0.6628099
0.1617087	0.7446760
0.1834892	0.9217106
0.2065637	1.0593298
0.1668708	0.8566346
0.2097859	1.0355027
0.2448292	0.8695950
0.1915103	1.1202883
0.1987398	0.9697690
0.2089356	0.8291137
0.2199562	0.9975345
0.1751585	0.9460969
0.1555402	1.0267770
0.1963628	0.9825799
0.3067091	0.0000000
0.2384222	0.1230578
0.3432847	0.1683750
0.3987594	0.3041591
0.3172782	0.3919990
0.3272334	0.4854255
0.2960678	0.6391397
0.3215226	0.6845190
0.2698169	0.7229296
0.2543651	0.8981209
0.2896319	1.1941133
0.2510274	1.0476887
0.2949494	0.8785500
0.2969758	0.9722529
0.1931032	1.0605759
0.3286521	0.9816120
0.2749300	1.2982942
0.2637124	0.9892525
0.3430283	0.9811919
0.3319333	1.0535367
0.3193284	1.1227230
0.3788985	0.0000000
0.3220922	0.1034004
0.3273944	0.1769279
0.4402238	0.3321239
0.3150143	0.4761036
0.4509885	0.4397293
0.4660106	0.7028146
0.4856565	0.6088141
0.4482177	0.8752118
0.3627558	0.8013653
0.4731576	1.1016355
0.3847518	0.9291236
0.3045808	0.9630770
0.3876575	0.9691022
0.3924252	0.9748468
0.3389687	0.8453847
0.3479898	0.9757481
0.3847565	1.0637751
0.4108649	1.0857852
0.4763247	1.0178928
0.4009897	0.9217715
0.4363033	0.0000000
0.4435607	0.1350584
0.4593111	0.1946153
0.4812646	0.3243013
0.5241126	0.3689798
0.6513646	0.5106446
0.4659797	0.6654631
0.4742867	0.7373360
0.3695740	0.9773989
0.5132693	0.9172963
0.4746792	1.1072652
0.6088642	1.0134160
0.4047661	0.9747100
0.5611257	1.1380494
0.4497577	0.9671342
0.4765056	0.8976528
0.6359862	0.8346492
0.5765119	0.8499851
0.4795848	0.9165669
0.4256266	1.0169665
0.5169726	0.9462169
0.6372878	0.0000000
0.5215980	0.0920799
0.5266453	0.2109533
0.6241095	0.2220866
0.6417173	0.3534861
0.6683820	0.4937774
0.5537941	0.6051046
0.5800497	0.6841522
0.5945250	0.9382752
0.6352078	0.8359935
0.6641047	0.9464249
0.5743921	0.9932632
0.7085415	1.0070224
0.5394798	0.9935877
0.5910438	1.0087333
0.5958146	1.0366738
0.4826146	0.9355976
0.6242902	0.7893273
0.7810744	0.9933675
0.5066761	1.0838171
0.5479242	1.1657814
0.7583707	0.0000000
0.7490214	0.0979191
0.7091887	0.3050024
0.7279967	0.3255332
0.6436598	0.4401951
0.6557821	0.4397382
0.8225137	0.4184366
0.6998903	0.7948231
0.7855741	0.8239512
0.7844800	0.9821559
0.7338470	1.0453396
0.6986578	0.9308183
0.7830982	0.9682163
0.6726408	1.1625484
0.7099477	1.0766953
0.5634804	1.0986675
0.6287586	1.0960041
0.7415748	1.0544469
0.7589141	0.9659717
0.6186639	1.1451999
0.6021957	1.0575264
0.7401680	0.0000000
0.7654505	0.1120385
0.9093750	0.1813994
0.7500710	0.3242689
0.7658895	0.4696304
0.7098332	0.5488463
0.6375091	0.5047961
0.7152307	0.7316341
0.7005976	0.8559526
0.7729103	1.0251415
0.8091898	1.0064789
0.7774889	1.0545830
0.7882806	0.9597763
0.9272064	0.9763303
0.9275516	0.8262531
0.7034850	1.1421033
1.0319435	0.9002193
0.7965645	1.1823104
0.8281238	0.8317527
0.6942416	1.0489283
0.8674864	0.8734507
0.8006464	0.0000000
0.9193846	0.1102234
0.9072332	0.2392995
0.9485657	0.2953713
1.0128406	0.4198129
0.8202050	0.5192341
0.8306356	0.5691734
1.0262765	0.5971364
0.8832539	1.0683495
0.9806039	0.8241772
0.9344897	1.1250467
0.9934267	1.0653630
0.8722986	0.8296843
0.8380525	0.8305045
0.7467261	1.0352158
0.9399937	1.0108976
0.8399633	0.8694753
0.8807069	1.0686662
0.9284971	0.9784091
0.8744165	1.1372771
0.9488687	1.0212788
0.9617174	0.0000000
1.0212937	0.1724971
0.8921726	0.1612930
0.9228348	0.3019972
1.0642750	0.3941686
0.9203715	0.3825575
0.9203195	0.6869915
1.0464806	0.7028177
0.9660096	0.9160941
0.9082265	1.0618029
1.0910708	1.0134245
1.2060528	0.9380985
1.0792552	0.9781704
0.9303942	0.9369443
1.0844130	0.9714119
0.9924080	1.1560113
1.0572167	1.2806849
1.0148385	1.0193735
0.9767584	1.1457088
1.0160138	1.0096305
0.9359741	1.0544714
0.9784691	0.0000000
0.9652195	0.1130896
0.8571270	0.2012385
0.9843809	0.3254871
0.8999520	0.3739110
1.0195042	0.4976779
0.9943066	0.5346138
0.9549378	0.6807293
1.0889373	0.8203385
0.8380295	0.8148082
1.0480076	0.9581252
1.1311789	0.9498901
1.0409838	0.9194362
1.0802839	0.9246876
0.9073478	1.1115355
1.0073977	1.0163912
0.9774622	0.8032254
1.1180774	0.9663356
1.1057308	1.0843765
1.0290166	1.1126053
1.0282689	1.0660339
1.0283971	0.0000000
0.9567886	0.0865502
1.1539599	0.2116215
0.7674774	0.3057907
0.9408804	0.3512939
0.9358047	0.4742670
0.9469304	0.6367522
0.9491756	0.6977248
0.8637451	0.9472534
1.0522432	1.0293020
0.9135987	0.9347743
0.9574850	1.1181348
1.0064200	1.0655078
1.0730905	1.0133199
0.9269912	0.8035061
0.9338516	1.1089643
0.9800489	1.1028941
1.0326692	1.0096334
0.9480096	1.0877462
0.8925681	1.0223026
1.0249762	0.9466762
0.9947381	0.0000000
0.9479159	0.0758399
1.1152135	0.2106940
1.0753284	0.2749510
1.1028287	0.3999608
0.9792885	0.4622255
0.9792611	0.6661461
0.9256811	0.7446481
1.0719353	0.9024839
1.0615108	1.0112031
0.9700139	1.0926016
0.9753677	1.1163507
1.0729629	0.9172387
1.1672822	0.9899295
1.0781930	1.0261798
0.9819420	0.9229163
0.9734016	1.0807616
1.0434450	1.0821525
1.1180326	0.9767727
1.0450885	0.9120658
0.9675579	1.0408948
0.9543001	0.0000000
0.9345250	0.0977831
1.0063952	0.2232099
0.9404119	0.2965377
1.0255894	0.3516510
1.0795919	0.4681594
0.9266866	0.5203175
0.8461610	0.6039618
0.9120486	0.7628797
1.0128321	0.9222274
0.9933903	0.9906438
0.8753431	1.1389169
1.0070293	0.9912259
0.9274350	1.0064088
0.8915001	0.9723812
0.9519985	1.0525721
0.9294838	1.0066111
1.0637660	0.8923002
0.9275373	1.0692925
0.9056294	0.8763295
1.1418120	1.0341525
0.9764443	0.0000000
1.0466863	0.0991683
1.0891442	0.1882689
1.0166722	0.3625429
1.0767137	0.4320687
0.7791854	0.4846332
1.0804481	0.5114362
0.8712540	0.8072612
1.0671899	0.7763203
1.0175627	0.8080183
0.9820772	1.0224982
0.9720724	1.1391624
0.9171854	0.9256172
0.8006582	1.0033147
0.9223874	1.0828104
1.1148504	1.0761063
1.0830172	1.0079338
1.0100008	0.9077021
0.9790690	0.9042322
0.9621037	0.9632404
0.8538842	1.1199252
1.0618773	0.0000000
1.0073513	0.0936832
1.1020529	0.2753131
1.0173689	0.3330249
1.1216143	0.4036235
1.0277855	0.5020800
1.1583690	0.5389773
0.9743107	0.7469231
0.9681893	0.8268708
1.0683531	0.9474334
0.8937824	0.9839564
0.8091961	0.9443613
1.0004130	0.9543804
1.1185055	0.9883145
1.1216126	0.9183822
0.9566593	1.0267590
1.0299894	1.1118464
1.1406971	1.0266924
0.9720236	0.9947664
1.0136803	1.1179927
0.9959320	1.0862444
0.9606949	0.0000000
0.9942062	0.1028594
1.1075031	0.2018931
0.8975101	0.3143909
0.8888583	0.5077006
1.0308513	0.4742187
0.9462638	0.5721332
1.1023172	0.6175118
0.8509717	0.8129726
0.9746697	0.8655199
1.0857674	1.0621049
0.9450720	1.0184185
1.0635581	0.9568928
0.9923222	0.9222980
1.0634339	0.9926077
0.9816510	1.0624663
0.9877989	0.8586494
0.9642108	0.9698881
0.9954607	0.8624485
1.1432445	0.9804167
1.0454497	1.0628217
0.8781373	0.0000000
0.9264202	0.0837913
1.0240236	0.1837459
0.9118107	0.2773911
1.2003719	0.4139940
0.9725318	0.5540373
1.0919103	0.6191440
1.0657586	0.6166048
0.9366581	0.7206211
1.1100954	0.8067157
1.0757339	1.1110838
0.8967624	1.0744942
1.0810025	1.0563726
0.9381189	0.9232733
0.9741288	0.9654632
0.9674023	0.9990025
0.7719899	1.0599437
1.1557944	0.9358895
0.9599993	1.0543117
0.9692303	0.9782831
1.0842213	0.7823353
1.1146215	0.0000000
0.8964338	0.1246400
1.0838896	0.1891577
0.9227357	0.3137704
0.9660125	0.4199967
0.9570364	0.5084231
1.0937517	0.6038699
1.0387585	0.6384985
1.0696806	0.7614733
1.0784331	0.8446973
0.8565043	1.2045637
